epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,8152.97,1.44517,1.11727,1.09105,0.53241,0.4136,0.42947,0.25346,1.41238,1.04422,1.06128,0.0081388,0.0081388,0.0081388
96,8277.97,1.44331,1.11772,1.09249,0.5197,0.4158,0.42915,0.25232,1.41282,1.04298,1.06148,0.008119,0.008119,0.008119
97,8356.84,1.43795,1.11047,1.08704,0.52458,0.41284,0.42846,0.25284,1.40581,1.04087,1.05851,0.0080992,0.0080992,0.0080992
98,8434.64,1.43681,1.10758,1.0911,0.52603,0.413,0.42764,0.25276,1.4051,1.04177,1.05884,0.0080794,0.0080794,0.0080794
99,8545.15,1.43687,1.11213,1.08978,0.52943,0.41652,0.43005,0.25335,1.4066,1.03989,1.05838,0.0080596,0.0080596,0.0080596
100,8622.86,1.43528,1.09993,1.08664,0.53378,0.40997,0.42988,0.25404,1.40391,1.03928,1.05677,0.0080398,0.0080398,0.0080398
101,8741.7,1.43865,1.1096,1.08751,0.53895,0.40919,0.43008,0.25416,1.40555,1.04003,1.057,0.00802,0.00802,0.00802
102,8820.36,1.43634,1.10269,1.08423,0.53213,0.40978,0.43036,0.25464,1.40467,1.03806,1.05689,0.0080002,0.0080002,0.0080002
103,8898.62,1.42088,1.09288,1.0823,0.52623,0.41498,0.43142,0.25534,1.39919,1.03586,1.05455,0.0079804,0.0079804,0.0079804
104,9024.62,1.43264,1.09734,1.0853,0.53853,0.40877,0.43128,0.25521,1.40074,1.03517,1.05447,0.0079606,0.0079606,0.0079606
105,9102.96,1.43297,1.10417,1.08412,0.532,0.41107,0.43116,0.25464,1.39752,1.03472,1.05333,0.0079408,0.0079408,0.0079408
106,9181.21,1.42152,1.09038,1.08297,0.53347,0.41416,0.43211,0.25499,1.39839,1.03521,1.05334,0.007921,0.007921,0.007921
107,9259.76,1.43124,1.09621,1.08121,0.52228,0.42049,0.43186,0.25538,1.39733,1.03495,1.05271,0.0079012,0.0079012,0.0079012
108,9338.5,1.42756,1.09535,1.08034,0.52351,0.41871,0.43205,0.25582,1.39923,1.03353,1.05247,0.0078814,0.0078814,0.0078814
109,9416.57,1.42798,1.09374,1.0814,0.52644,0.42371,0.43314,0.25607,1.39776,1.03266,1.05214,0.0078616,0.0078616,0.0078616
110,9494.99,1.41963,1.08902,1.08046,0.53365,0.41671,0.43371,0.25639,1.39606,1.0318,1.05174,0.0078418,0.0078418,0.0078418
111,9573.71,1.42631,1.09272,1.08082,0.52714,0.42119,0.43365,0.25679,1.39348,1.03042,1.05085,0.007822,0.007822,0.007822
112,9685.44,1.42214,1.09033,1.07739,0.53493,0.41889,0.43395,0.25687,1.39682,1.03014,1.05144,0.0078022,0.0078022,0.0078022
113,9764.43,1.42551,1.09116,1.07838,0.53729,0.42134,0.43575,0.25792,1.39712,1.02907,1.05123,0.0077824,0.0077824,0.0077824
114,9843.03,1.41713,1.08386,1.07668,0.53808,0.41946,0.43521,0.25743,1.39703,1.02883,1.05108,0.0077626,0.0077626,0.0077626
115,9922.02,1.4192,1.08222,1.07679,0.54188,0.41956,0.43581,0.25817,1.39873,1.02797,1.05126,0.0077428,0.0077428,0.0077428
116,10000.1,1.42116,1.08335,1.07931,0.54311,0.41623,0.43615,0.25835,1.39736,1.0278,1.05061,0.007723,0.007723,0.007723
117,10079,1.4162,1.07978,1.07464,0.54477,0.41592,0.43647,0.25854,1.3968,1.02632,1.05019,0.0077032,0.0077032,0.0077032
118,10197.8,1.42067,1.08138,1.0736,0.54174,0.41697,0.43691,0.25872,1.39624,1.02516,1.04961,0.0076834,0.0076834,0.0076834
119,10276.1,1.41706,1.08158,1.07578,0.53577,0.41998,0.4368,0.25859,1.39661,1.02489,1.04957,0.0076636,0.0076636,0.0076636
120,10354.6,1.41309,1.07538,1.07167,0.53827,0.41888,0.43707,0.25914,1.39636,1.02474,1.04939,0.0076438,0.0076438,0.0076438
121,10432.6,1.41209,1.07754,1.07289,0.53595,0.41979,0.43691,0.25898,1.39645,1.02404,1.04923,0.007624,0.007624,0.007624
122,10510.8,1.41486,1.07723,1.07293,0.54224,0.41579,0.43793,0.25967,1.39693,1.02391,1.04878,0.0076042,0.0076042,0.0076042
123,10588.9,1.41285,1.07474,1.07201,0.53847,0.41689,0.43779,0.25977,1.39659,1.02327,1.04856,0.0075844,0.0075844,0.0075844
124,10708.4,1.40405,1.0672,1.06823,0.53798,0.41859,0.4384,0.26007,1.39756,1.02302,1.04853,0.0075646,0.0075646,0.0075646
125,10786.5,1.40789,1.07112,1.06996,0.5333,0.42027,0.43922,0.26078,1.39831,1.02213,1.0483,0.0075448,0.0075448,0.0075448
126,10864.2,1.40471,1.0626,1.06844,0.53091,0.42557,0.44022,0.2609,1.39698,1.02092,1.04777,0.007525,0.007525,0.007525
127,10942.1,1.40291,1.0693,1.06905,0.52818,0.42561,0.44063,0.26104,1.39826,1.02042,1.04792,0.0075052,0.0075052,0.0075052
128,11099.8,1.40436,1.06285,1.06967,0.52592,0.42742,0.44058,0.26119,1.39742,1.01985,1.04746,0.0074854,0.0074854,0.0074854
129,11178.4,1.39839,1.06378,1.06511,0.52829,0.42681,0.44085,0.26146,1.39715,1.01967,1.04721,0.0074656,0.0074656,0.0074656
130,11256.5,1.40454,1.06217,1.07021,0.53158,0.42711,0.44124,0.26164,1.39693,1.01855,1.04697,0.0074458,0.0074458,0.0074458
131,11335,1.40201,1.06272,1.06591,0.53151,0.42846,0.44186,0.26233,1.3953,1.01804,1.04618,0.007426,0.007426,0.007426
132,11413.8,1.40162,1.05759,1.0646,0.53828,0.42444,0.44183,0.26281,1.39428,1.0178,1.04582,0.0074062,0.0074062,0.0074062
133,11491.8,1.40513,1.06331,1.06581,0.5378,0.42665,0.4422,0.26351,1.39396,1.01731,1.04527,0.0073864,0.0073864,0.0073864
134,11605.9,1.40218,1.05272,1.06203,0.5355,0.429,0.44276,0.26394,1.39189,1.01669,1.04449,0.0073666,0.0073666,0.0073666
135,11683.7,1.39708,1.05576,1.06409,0.54009,0.42642,0.44321,0.26443,1.39034,1.01579,1.0439,0.0073468,0.0073468,0.0073468
136,11802.3,1.39645,1.05085,1.06201,0.53974,0.42508,0.44265,0.26445,1.38933,1.0149,1.04322,0.007327,0.007327,0.007327
137,11880.6,1.39102,1.0524,1.06117,0.54109,0.42386,0.44253,0.26442,1.38879,1.01486,1.04289,0.0073072,0.0073072,0.0073072
138,11959.4,1.40022,1.05216,1.06039,0.53624,0.42722,0.44292,0.26455,1.3886,1.01475,1.04266,0.0072874,0.0072874,0.0072874
139,12037.6,1.3904,1.0451,1.05993,0.54079,0.42531,0.4431,0.26476,1.38873,1.01413,1.04249,0.0072676,0.0072676,0.0072676
140,12116,1.39028,1.04581,1.05863,0.54014,0.42733,0.44357,0.26509,1.38919,1.01367,1.04229,0.0072478,0.0072478,0.0072478
141,12193.8,1.38696,1.04845,1.05845,0.53934,0.42874,0.4439,0.26538,1.38857,1.01345,1.04193,0.007228,0.007228,0.007228
142,12272.6,1.39706,1.05152,1.06226,0.53933,0.43123,0.44478,0.26563,1.3881,1.01299,1.04164,0.0072082,0.0072082,0.0072082
143,12350.8,1.3868,1.04173,1.05648,0.54049,0.43005,0.44423,0.26557,1.38783,1.01281,1.04149,0.0071884,0.0071884,0.0071884
144,12428.7,1.38822,1.04319,1.05596,0.53978,0.43198,0.44464,0.2659,1.38747,1.01219,1.04113,0.0071686,0.0071686,0.0071686
145,12507.5,1.38501,1.04387,1.05692,0.54212,0.42903,0.44443,0.26588,1.3872,1.01163,1.04091,0.0071488,0.0071488,0.0071488
