epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2415.39,1.39957,0.81256,1.27732,0.86462,0.7289,0.78072,0.40071,1.82041,1.34531,1.53158,0.00127928,0.00127928,0.00127928
184,2428.39,1.36941,0.79839,1.2551,0.86435,0.73864,0.7838,0.40168,1.83263,1.31282,1.53877,0.00127532,0.00127532,0.00127532
185,2441.44,1.39381,0.80572,1.27665,0.87102,0.7126,0.76902,0.40548,1.83959,1.29333,1.52952,0.00127136,0.00127136,0.00127136
186,2455.19,1.40667,0.84954,1.28668,0.86624,0.7359,0.78007,0.40799,1.82137,1.57862,1.53155,0.0012674,0.0012674,0.0012674
187,2468.25,1.42182,0.8436,1.28193,0.89172,0.73052,0.78703,0.40607,1.83442,1.23756,1.54327,0.00126344,0.00126344,0.00126344
188,2481.67,1.40199,0.84659,1.28671,0.89395,0.72525,0.77565,0.41082,1.79312,1.38884,1.51618,0.00125948,0.00125948,0.00125948
189,2494.77,1.42294,0.82212,1.26835,0.8426,0.74188,0.78045,0.4183,1.77667,1.25424,1.48667,0.00125552,0.00125552,0.00125552
190,2507.9,1.42043,0.82422,1.26846,0.84434,0.74847,0.78091,0.40834,1.81822,1.32866,1.5235,0.00125156,0.00125156,0.00125156
191,2521.19,1.39293,0.83614,1.2868,0.84801,0.72458,0.76925,0.40962,1.8178,1.38584,1.51559,0.0012476,0.0012476,0.0012476
192,2534.44,1.36268,0.80907,1.26583,0.85898,0.75151,0.77665,0.4208,1.76251,1.3612,1.49544,0.00124364,0.00124364,0.00124364
193,2547.48,1.42064,0.85861,1.30198,0.86104,0.70779,0.76755,0.40892,1.7945,1.35155,1.50477,0.00123968,0.00123968,0.00123968
194,2560.74,1.4037,0.83036,1.29791,0.84767,0.73175,0.77782,0.42577,1.78989,1.30315,1.50281,0.00123572,0.00123572,0.00123572
195,2574.17,1.4123,0.82733,1.2686,0.85825,0.74188,0.7791,0.44102,1.71104,1.31261,1.44841,0.00123176,0.00123176,0.00123176
196,2587.47,1.37658,0.80645,1.27523,0.86181,0.70867,0.76598,0.42473,1.74934,1.27943,1.48875,0.0012278,0.0012278,0.0012278
197,2600.78,1.40055,0.85458,1.27465,0.86897,0.74513,0.78566,0.42413,1.75587,1.21538,1.47937,0.00122384,0.00122384,0.00122384
198,2613.83,1.40587,0.85548,1.27544,0.85114,0.69968,0.76527,0.4095,1.79646,1.28672,1.52778,0.00121988,0.00121988,0.00121988
199,2627.05,1.42854,0.85988,1.31469,0.84486,0.74026,0.77889,0.43232,1.75357,1.24561,1.47871,0.00121592,0.00121592,0.00121592
200,2640.27,1.40929,0.86049,1.28619,0.8529,0.71916,0.77225,0.4143,1.79768,1.30346,1.49765,0.00121196,0.00121196,0.00121196
201,2653.29,1.40895,0.8253,1.27711,0.82626,0.74188,0.78252,0.41897,1.79734,1.32826,1.49957,0.001208,0.001208,0.001208
202,2666.48,1.40137,0.82543,1.2782,0.85179,0.73705,0.78415,0.42571,1.74953,1.26899,1.48355,0.00120404,0.00120404,0.00120404
203,2679.39,1.37974,0.77461,1.25415,0.86975,0.72078,0.78896,0.43611,1.73708,1.2375,1.48209,0.00120008,0.00120008,0.00120008
204,2692.79,1.38124,0.81847,1.26645,0.86419,0.75325,0.79193,0.43059,1.78168,1.40271,1.49055,0.00119612,0.00119612,0.00119612
205,2705.86,1.4007,0.85504,1.28241,0.85627,0.73701,0.77405,0.40815,1.83208,1.26752,1.54067,0.00119216,0.00119216,0.00119216
206,2718.88,1.36571,0.79026,1.25745,0.84249,0.74838,0.7827,0.43763,1.70492,1.23881,1.44717,0.0011882,0.0011882,0.0011882
207,2732.22,1.37629,0.79954,1.26091,0.83218,0.74675,0.76944,0.41744,1.78695,1.37977,1.49359,0.00118424,0.00118424,0.00118424
208,2745.34,1.37373,0.79664,1.28072,0.85021,0.73377,0.77572,0.42965,1.74345,1.30919,1.48294,0.00118028,0.00118028,0.00118028
209,2758.97,1.38978,0.80494,1.27186,0.8687,0.71429,0.75894,0.40515,1.80796,1.44619,1.50354,0.00117632,0.00117632,0.00117632
210,2772.03,1.44439,0.85878,1.28594,0.86827,0.74513,0.78049,0.43547,1.7349,1.30095,1.45705,0.00117236,0.00117236,0.00117236
211,2785.31,1.37729,0.79984,1.25597,0.87405,0.72565,0.78373,0.43389,1.73615,1.4568,1.45769,0.0011684,0.0011684,0.0011684
212,2798.33,1.36928,0.80148,1.27006,0.87514,0.7224,0.78465,0.42259,1.80988,1.27059,1.51627,0.00116444,0.00116444,0.00116444
213,2811.48,1.38493,0.81462,1.27563,0.85185,0.72403,0.78108,0.42544,1.78452,1.29396,1.49086,0.00116048,0.00116048,0.00116048
214,2824.57,1.36383,0.79238,1.28014,0.87673,0.71916,0.77317,0.42836,1.77022,1.30678,1.48707,0.00115652,0.00115652,0.00115652
215,2837.79,1.37604,0.82291,1.27996,0.87132,0.73052,0.7799,0.42159,1.78653,1.38497,1.50516,0.00115256,0.00115256,0.00115256
216,2850.92,1.34968,0.78526,1.255,0.86459,0.7152,0.77729,0.4259,1.7622,1.30727,1.48353,0.0011486,0.0011486,0.0011486
217,2863.9,1.41448,0.84584,1.29598,0.85518,0.73812,0.78243,0.43686,1.71678,1.30015,1.47145,0.00114464,0.00114464,0.00114464
218,2877.28,1.38639,0.81727,1.28223,0.88771,0.71868,0.78566,0.43004,1.78564,1.38681,1.51478,0.00114068,0.00114068,0.00114068
219,2890.33,1.41823,0.87303,1.30403,0.86916,0.7289,0.78236,0.43328,1.73918,1.31486,1.47826,0.00113672,0.00113672,0.00113672
220,2903.63,1.36579,0.78934,1.25692,0.88275,0.7224,0.7778,0.43433,1.72536,1.31797,1.47427,0.00113276,0.00113276,0.00113276
221,2916.72,1.35109,0.76313,1.2435,0.84229,0.75431,0.78309,0.45822,1.65823,1.28026,1.42072,0.0011288,0.0011288,0.0011288
222,2930.27,1.37475,0.82951,1.2649,0.87543,0.73701,0.79042,0.44691,1.72889,1.25769,1.47249,0.00112484,0.00112484,0.00112484
223,2943.26,1.34601,0.78044,1.23539,0.86365,0.74351,0.79086,0.44942,1.71226,1.27632,1.47343,0.00112088,0.00112088,0.00112088
224,2956.31,1.34675,0.75342,1.23717,0.85649,0.73701,0.7812,0.42409,1.79862,1.30526,1.51468,0.00111692,0.00111692,0.00111692
225,2969.65,1.33411,0.78285,1.25879,0.87393,0.74675,0.78326,0.44047,1.71435,1.55896,1.47154,0.00111296,0.00111296,0.00111296
226,2982.89,1.37711,0.82179,1.26068,0.84443,0.73052,0.76938,0.41469,1.77789,1.45337,1.50741,0.001109,0.001109,0.001109
227,2995.84,1.35903,0.80074,1.24825,0.86964,0.74351,0.79476,0.43982,1.76294,1.22791,1.50326,0.00110504,0.00110504,0.00110504
228,3009.15,1.36912,0.80217,1.27632,0.87282,0.72414,0.77819,0.425,1.76617,1.2729,1.51498,0.00110108,0.00110108,0.00110108
229,3022.24,1.37232,0.79553,1.27799,0.86137,0.74642,0.77967,0.41229,1.78976,1.29431,1.53177,0.00109712,0.00109712,0.00109712
230,3035.46,1.32771,0.75673,1.24223,0.87846,0.74026,0.78932,0.41471,1.83195,1.28711,1.54006,0.00109316,0.00109316,0.00109316
231,3048.49,1.34319,0.75985,1.25627,0.84537,0.75649,0.78926,0.4347,1.73805,1.25095,1.47405,0.0010892,0.0010892,0.0010892
232,3061.78,1.33368,0.78556,1.23768,0.87229,0.74287,0.78267,0.42601,1.78,1.26025,1.49398,0.00108524,0.00108524,0.00108524
233,3074.87,1.34751,0.77645,1.23856,0.85298,0.74026,0.78451,0.43117,1.75734,1.27783,1.49404,0.00108128,0.00108128,0.00108128
234,3088.1,1.34994,0.80375,1.25198,0.87114,0.74513,0.79144,0.44855,1.7236,1.26613,1.47188,0.00107732,0.00107732,0.00107732
235,3101.4,1.33329,0.75187,1.23495,0.84801,0.7246,0.77143,0.42585,1.75253,1.33649,1.46247,0.00107336,0.00107336,0.00107336
236,3114.55,1.32544,0.77311,1.24511,0.85461,0.73377,0.78377,0.43516,1.75226,1.2903,1.4872,0.0010694,0.0010694,0.0010694
237,3127.44,1.34518,0.76281,1.253,0.85588,0.71916,0.77623,0.44325,1.73456,1.31455,1.48778,0.00106544,0.00106544,0.00106544
238,3140.46,1.30408,0.72508,1.23159,0.90456,0.70617,0.78369,0.42485,1.79012,1.30718,1.5195,0.00106148,0.00106148,0.00106148
239,3153.51,1.36114,0.81799,1.27036,0.84255,0.75812,0.78875,0.43356,1.73361,1.35257,1.49142,0.00105752,0.00105752,0.00105752
240,3166.72,1.37451,0.83573,1.26428,0.8957,0.71104,0.77005,0.42644,1.77344,1.44314,1.50716,0.00105356,0.00105356,0.00105356
241,3179.74,1.32438,0.77333,1.24106,0.85022,0.75561,0.77889,0.42973,1.75194,1.31132,1.48817,0.0010496,0.0010496,0.0010496
242,3192.84,1.34405,0.78222,1.23293,0.83098,0.74225,0.77108,0.41986,1.78769,1.33519,1.51562,0.00104564,0.00104564,0.00104564
243,3206.4,1.33171,0.77541,1.22317,0.87005,0.73214,0.78592,0.43749,1.75565,1.64041,1.5009,0.00104168,0.00104168,0.00104168
244,3219.42,1.3272,0.75691,1.25581,0.87834,0.72727,0.79111,0.43137,1.76822,1.30941,1.50081,0.00103772,0.00103772,0.00103772
245,3232.58,1.34982,0.77868,1.27389,0.87996,0.74026,0.78392,0.43469,1.73512,1.26176,1.48274,0.00103376,0.00103376,0.00103376
246,3245.64,1.33987,0.78915,1.24327,0.86072,0.73236,0.78137,0.42125,1.7661,1.33071,1.50857,0.0010298,0.0010298,0.0010298
247,3258.85,1.30733,0.76271,1.22806,0.84204,0.74351,0.77672,0.42868,1.75311,1.41887,1.49604,0.00102584,0.00102584,0.00102584
248,3272.29,1.31896,0.76649,1.24369,0.89981,0.7289,0.77259,0.42509,1.77326,1.53439,1.48386,0.00102188,0.00102188,0.00102188
249,3285.99,1.34671,0.79035,1.24497,0.86966,0.74675,0.78284,0.44047,1.71045,1.59638,1.45849,0.00101792,0.00101792,0.00101792
250,3298.97,1.33486,0.78268,1.24604,0.85602,0.73214,0.76994,0.44742,1.67177,1.26016,1.42386,0.00101396,0.00101396,0.00101396
251,3311.94,1.33857,0.76365,1.25281,0.88948,0.7224,0.78611,0.45793,1.67291,1.29595,1.44228,0.00101,0.00101,0.00101
252,3325.42,1.32139,0.7218,1.22526,0.87568,0.74351,0.79261,0.46068,1.6749,1.29649,1.42193,0.00100604,0.00100604,0.00100604
253,3338.86,1.33729,0.76148,1.23458,0.86443,0.75812,0.79229,0.44411,1.70921,1.33663,1.46522,0.00100208,0.00100208,0.00100208
254,3351.92,1.31529,0.74758,1.21767,0.8693,0.73052,0.78479,0.45047,1.6757,1.29564,1.44225,0.00099812,0.00099812,0.00099812
255,3365.32,1.31094,0.73005,1.22876,0.86141,0.75677,0.78043,0.42513,1.77331,1.42015,1.50425,0.00099416,0.00099416,0.00099416
256,3378.45,1.31391,0.75513,1.23313,0.86441,0.74513,0.79141,0.43099,1.72464,1.31715,1.46811,0.0009902,0.0009902,0.0009902
257,3391.61,1.30099,0.72799,1.22743,0.86466,0.7571,0.79524,0.42768,1.79867,1.31043,1.52676,0.00098624,0.00098624,0.00098624
258,3405.14,1.3181,0.75975,1.24015,0.88128,0.75,0.78956,0.44272,1.72885,1.42109,1.45865,0.00098228,0.00098228,0.00098228
259,3418.3,1.33714,0.76366,1.23688,0.85439,0.73347,0.77545,0.43789,1.7086,1.29657,1.46245,0.00097832,0.00097832,0.00097832
260,3431.69,1.32077,0.76506,1.22814,0.88326,0.73694,0.77824,0.44651,1.68829,1.42859,1.42413,0.00097436,0.00097436,0.00097436
261,3444.65,1.28664,0.7253,1.21612,0.881,0.73311,0.78759,0.44113,1.71746,1.33293,1.46243,0.0009704,0.0009704,0.0009704
262,3457.69,1.29565,0.72222,1.23254,0.87898,0.75325,0.78755,0.43171,1.7856,1.36165,1.51226,0.00096644,0.00096644,0.00096644
263,3471.1,1.33755,0.77492,1.24113,0.88787,0.73377,0.78272,0.44085,1.72019,1.35329,1.45672,0.00096248,0.00096248,0.00096248
264,3484.15,1.33273,0.76718,1.25086,0.868,0.74723,0.79069,0.43534,1.74784,1.29573,1.48364,0.00095852,0.00095852,0.00095852
265,3497.43,1.28166,0.72754,1.21603,0.88293,0.73864,0.78685,0.42775,1.7467,1.32496,1.49154,0.00095456,0.00095456,0.00095456
266,3510.77,1.31557,0.7565,1.2295,0.8768,0.73942,0.79123,0.42277,1.7784,1.49603,1.50362,0.0009506,0.0009506,0.0009506
267,3523.87,1.32182,0.7636,1.25337,0.89794,0.74513,0.80213,0.42551,1.77606,1.30435,1.52214,0.00094664,0.00094664,0.00094664
268,3537.08,1.30356,0.74242,1.22323,0.87246,0.73214,0.78658,0.43053,1.7487,1.35919,1.49516,0.00094268,0.00094268,0.00094268
269,3550.21,1.30502,0.73611,1.24036,0.90402,0.71865,0.78427,0.42989,1.76588,1.31404,1.51312,0.00093872,0.00093872,0.00093872
270,3563.29,1.28617,0.71995,1.21356,0.84011,0.75062,0.78043,0.43104,1.73889,1.26051,1.48365,0.00093476,0.00093476,0.00093476
271,3576.37,1.29923,0.73533,1.21683,0.88093,0.75325,0.78993,0.44705,1.71665,1.26019,1.4659,0.0009308,0.0009308,0.0009308
272,3589.56,1.30175,0.71865,1.20952,0.88383,0.75487,0.79702,0.4476,1.69517,1.34324,1.44057,0.00092684,0.00092684,0.00092684
273,3602.72,1.30225,0.73092,1.21021,0.89502,0.74838,0.78952,0.44631,1.72539,1.3269,1.47,0.00092288,0.00092288,0.00092288
274,3615.88,1.32532,0.76573,1.25453,0.87311,0.74843,0.78862,0.43933,1.72762,1.30115,1.46338,0.00091892,0.00091892,0.00091892
275,3628.97,1.30242,0.75502,1.24401,0.85197,0.74838,0.78737,0.43799,1.72232,1.28309,1.47382,0.00091496,0.00091496,0.00091496
276,3641.93,1.2964,0.73792,1.22286,0.85236,0.74979,0.79546,0.43863,1.74079,1.33734,1.48987,0.000911,0.000911,0.000911
277,3655.07,1.30032,0.75365,1.23371,0.9031,0.72078,0.78332,0.44019,1.69681,1.32211,1.44735,0.00090704,0.00090704,0.00090704
278,3668.15,1.32528,0.74394,1.22764,0.86839,0.74026,0.7894,0.4452,1.69853,1.2583,1.44461,0.00090308,0.00090308,0.00090308
279,3681.42,1.32379,0.76786,1.22762,0.86003,0.7224,0.77293,0.42133,1.76385,1.44675,1.50075,0.00089912,0.00089912,0.00089912
280,3694.49,1.30124,0.7413,1.23035,0.8658,0.74362,0.79464,0.43979,1.73609,1.32688,1.47342,0.00089516,0.00089516,0.00089516
281,3707.62,1.32885,0.74918,1.24972,0.89223,0.73052,0.79482,0.4426,1.72272,1.25882,1.47173,0.0008912,0.0008912,0.0008912
282,3720.67,1.29152,0.71339,1.19896,0.85109,0.75152,0.78816,0.43007,1.77675,1.28349,1.50752,0.00088724,0.00088724,0.00088724
283,3733.78,1.2709,0.70852,1.21101,0.86971,0.73539,0.77509,0.42007,1.78295,1.32911,1.52097,0.00088328,0.00088328,0.00088328
284,3747.1,1.30222,0.74634,1.22966,0.89287,0.73062,0.77414,0.43185,1.73055,1.41472,1.48252,0.00087932,0.00087932,0.00087932
285,3760.36,1.28454,0.72303,1.22043,0.90763,0.7289,0.79157,0.43006,1.7543,1.43047,1.48968,0.00087536,0.00087536,0.00087536
286,3773.33,1.28991,0.72428,1.22523,0.86549,0.74351,0.80221,0.44306,1.76812,1.30351,1.50962,0.0008714,0.0008714,0.0008714
287,3786.41,1.29234,0.7264,1.22519,0.89218,0.74026,0.78722,0.42903,1.77418,1.33771,1.51589,0.00086744,0.00086744,0.00086744
288,3799.42,1.26955,0.69712,1.2188,0.87236,0.75162,0.79014,0.4206,1.79207,1.28915,1.51613,0.00086348,0.00086348,0.00086348
289,3812.38,1.28322,0.70234,1.2034,0.87436,0.75162,0.79297,0.43331,1.72408,1.30698,1.48077,0.00085952,0.00085952,0.00085952
290,3825.44,1.27275,0.71767,1.20774,0.85257,0.75649,0.78808,0.42223,1.76327,1.31783,1.51798,0.00085556,0.00085556,0.00085556
291,3838.63,1.29967,0.73266,1.2198,0.86614,0.73864,0.78618,0.43116,1.74961,1.34235,1.50613,0.0008516,0.0008516,0.0008516
292,3851.95,1.30881,0.74938,1.21552,0.88221,0.75,0.79368,0.43706,1.74987,1.31151,1.49823,0.00084764,0.00084764,0.00084764
293,3865.06,1.29221,0.73213,1.22225,0.83885,0.75162,0.78532,0.4326,1.74474,1.34164,1.50274,0.00084368,0.00084368,0.00084368
294,3878.16,1.29541,0.74119,1.22661,0.8712,0.74675,0.78743,0.43066,1.72626,1.32379,1.48048,0.00083972,0.00083972,0.00083972
295,3891.42,1.28908,0.73012,1.20492,0.89481,0.73193,0.79601,0.42777,1.78714,1.31598,1.50778,0.00083576,0.00083576,0.00083576
296,3904.61,1.2577,0.70134,1.1853,0.87289,0.75805,0.78884,0.42195,1.75613,1.45386,1.5015,0.0008318,0.0008318,0.0008318
297,3917.69,1.26061,0.69208,1.18679,0.88457,0.72403,0.78354,0.42989,1.73567,1.31548,1.48394,0.00082784,0.00082784,0.00082784
298,3930.86,1.28723,0.73274,1.21768,0.86638,0.74513,0.78838,0.43199,1.75026,1.5084,1.5106,0.00082388,0.00082388,0.00082388
299,3943.84,1.26271,0.69613,1.20991,0.87232,0.75974,0.79257,0.42993,1.72939,1.35628,1.48679,0.00081992,0.00081992,0.00081992
300,3957.01,1.26482,0.70421,1.2048,0.86738,0.76461,0.80175,0.43253,1.76373,1.31593,1.50354,0.00081596,0.00081596,0.00081596
301,3970.01,1.26475,0.70173,1.18924,0.86461,0.75,0.78716,0.4224,1.77595,1.40661,1.51303,0.000812,0.000812,0.000812
302,3983.27,1.29438,0.74276,1.20348,0.87145,0.75487,0.7861,0.42928,1.75146,1.4146,1.49604,0.00080804,0.00080804,0.00080804
