epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,10215.2,1.33745,0.96592,1.00137,0.56079,0.42276,0.45126,0.27642,1.3281,0.98939,1.00801,0.00795954,0.00795954,0.00795954
152,10284.1,1.34242,0.96396,0.99972,0.55896,0.42439,0.45174,0.27638,1.32817,0.98924,1.00796,0.00793432,0.00793432,0.00793432
153,10353.1,1.34085,0.96124,1.00091,0.55809,0.42607,0.45222,0.27675,1.32809,0.9889,1.00789,0.00790898,0.00790898,0.00790898
154,10422,1.33745,0.95945,1.00205,0.55725,0.42756,0.45197,0.27666,1.3277,0.9887,1.00771,0.00788354,0.00788354,0.00788354
155,10490.1,1.34424,0.96451,1.00279,0.55812,0.42758,0.45223,0.27673,1.32747,0.98833,1.00749,0.00785798,0.00785798,0.00785798
156,10557.8,1.338,0.95995,0.99961,0.55604,0.42921,0.45194,0.27671,1.32739,0.98788,1.00743,0.00783231,0.00783231,0.00783231
157,10625.6,1.33724,0.96079,1.00056,0.55757,0.42749,0.45201,0.27676,1.32692,0.9874,1.00732,0.00780653,0.00780653,0.00780653
158,10693.3,1.33979,0.96193,0.99964,0.55498,0.42919,0.45213,0.27698,1.32666,0.98686,1.00724,0.00778065,0.00778065,0.00778065
159,10761.1,1.33695,0.9609,1.00136,0.55568,0.42828,0.45231,0.27704,1.32674,0.98646,1.00728,0.00775465,0.00775465,0.00775465
160,10829.1,1.33107,0.95281,0.9971,0.55514,0.42937,0.45247,0.27723,1.32633,0.98595,1.00701,0.00772855,0.00772855,0.00772855
161,10897.8,1.33349,0.95452,0.99822,0.5579,0.42843,0.45255,0.27724,1.32615,0.98563,1.00695,0.00770234,0.00770234,0.00770234
162,10966.8,1.32784,0.95022,0.99834,0.56047,0.4272,0.45256,0.27727,1.32617,0.98544,1.007,0.00767603,0.00767603,0.00767603
163,11035.3,1.32963,0.94961,0.99478,0.55945,0.42751,0.45255,0.27741,1.32602,0.98524,1.00694,0.00764961,0.00764961,0.00764961
164,11103.5,1.33011,0.95402,0.99864,0.55999,0.42716,0.45286,0.27757,1.32564,0.98483,1.00679,0.0076231,0.0076231,0.0076231
165,11171.6,1.33097,0.94545,0.99836,0.5604,0.42739,0.45291,0.27774,1.32543,0.98473,1.00684,0.00759648,0.00759648,0.00759648
166,11239.8,1.32785,0.94413,0.99811,0.56101,0.42636,0.45317,0.27777,1.32563,0.9845,1.00683,0.00756976,0.00756976,0.00756976
167,11308,1.33095,0.94623,1.00039,0.55761,0.42795,0.45335,0.27781,1.32544,0.98418,1.00676,0.00754293,0.00754293,0.00754293
168,11376.5,1.32135,0.94371,0.99582,0.5594,0.42688,0.45329,0.2779,1.32543,0.98419,1.00673,0.00751602,0.00751602,0.00751602
169,11444.7,1.32667,0.94182,0.99588,0.55756,0.42762,0.45308,0.27783,1.32547,0.98413,1.00668,0.007489,0.007489,0.007489
170,11513.1,1.32885,0.94437,0.99859,0.5584,0.42658,0.45307,0.27796,1.32519,0.98385,1.0066,0.00746189,0.00746189,0.00746189
171,11580.9,1.32041,0.93707,0.99527,0.55682,0.4277,0.45301,0.27791,1.32539,0.98383,1.00668,0.00743468,0.00743468,0.00743468
172,11648.8,1.32294,0.93821,0.99461,0.55776,0.4271,0.4531,0.27793,1.32528,0.98348,1.00664,0.00740738,0.00740738,0.00740738
173,11716.9,1.32704,0.9407,0.99791,0.55914,0.42603,0.45307,0.27793,1.32507,0.98343,1.00655,0.00737998,0.00737998,0.00737998
174,11785.4,1.32776,0.94037,0.99302,0.55793,0.4268,0.45308,0.27774,1.32492,0.98319,1.00657,0.0073525,0.0073525,0.0073525
175,11854.2,1.32387,0.93772,0.99509,0.55797,0.42704,0.45331,0.27791,1.32471,0.98294,1.00654,0.00732492,0.00732492,0.00732492
176,11923.1,1.32274,0.93574,0.99423,0.55641,0.42825,0.45337,0.27796,1.32476,0.98278,1.00655,0.00729725,0.00729725,0.00729725
177,11992,1.32168,0.93625,0.9952,0.55673,0.42883,0.45335,0.27789,1.32469,0.98254,1.00652,0.0072695,0.0072695,0.0072695
178,12060.5,1.31762,0.9345,0.99303,0.55723,0.42885,0.45348,0.27801,1.32494,0.98262,1.00656,0.00724165,0.00724165,0.00724165
179,12128.4,1.31912,0.93178,0.99352,0.55875,0.42811,0.45379,0.27815,1.32495,0.98233,1.00654,0.00721372,0.00721372,0.00721372
180,12196.4,1.31498,0.92794,0.9922,0.55744,0.42928,0.45378,0.27806,1.32468,0.98204,1.00636,0.00718571,0.00718571,0.00718571
