epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,7144.36,1.38091,1.02224,1.04452,0.5253,0.41166,0.42957,0.26067,1.33277,1.00554,1.03891,0.0074755,0.0074755,0.0074755
104,7213.55,1.38701,1.02373,1.04439,0.5232,0.41387,0.42965,0.26093,1.33207,1.00476,1.03854,0.00745075,0.00745075,0.00745075
105,7282.42,1.3823,1.02548,1.04044,0.52413,0.4134,0.43017,0.26135,1.33149,1.00404,1.03836,0.007426,0.007426,0.007426
106,7351.07,1.38711,1.02301,1.04271,0.53028,0.40879,0.43039,0.2619,1.33125,1.00334,1.0374,0.00740125,0.00740125,0.00740125
107,7419.96,1.38079,1.0194,1.03975,0.52582,0.41044,0.43018,0.26162,1.33135,1.00334,1.03707,0.0073765,0.0073765,0.0073765
108,7489.01,1.3782,1.01987,1.03731,0.52426,0.41077,0.4301,0.26194,1.3313,1.00273,1.03664,0.00735175,0.00735175,0.00735175
109,7557.94,1.37874,1.01764,1.03906,0.53073,0.41175,0.43144,0.26271,1.33116,1.00209,1.03631,0.007327,0.007327,0.007327
110,7627.19,1.37638,1.01264,1.03619,0.5315,0.41437,0.43142,0.26269,1.33077,1.00137,1.03594,0.00730225,0.00730225,0.00730225
111,7694.95,1.37898,1.01539,1.03758,0.52891,0.41993,0.43204,0.26324,1.33013,1.00052,1.03536,0.0072775,0.0072775,0.0072775
112,7763.06,1.37408,1.01211,1.03639,0.52948,0.41887,0.43345,0.26373,1.32901,0.99905,1.03444,0.00725275,0.00725275,0.00725275
113,7831.47,1.37284,1.00728,1.03384,0.52455,0.42136,0.43316,0.26344,1.32835,0.99898,1.03395,0.007228,0.007228,0.007228
114,7900.33,1.37549,1.01327,1.0344,0.52745,0.41763,0.43378,0.26392,1.32799,0.99848,1.03342,0.00720325,0.00720325,0.00720325
115,7968.64,1.37299,1.00864,1.03481,0.52776,0.41906,0.43366,0.26372,1.32829,0.99817,1.03333,0.0071785,0.0071785,0.0071785
116,8037.4,1.37373,1.0034,1.03432,0.52539,0.41958,0.43404,0.26438,1.32766,0.99773,1.03314,0.00715375,0.00715375,0.00715375
117,8106.08,1.37218,1.00294,1.02906,0.52227,0.4223,0.43445,0.26468,1.3269,0.99627,1.03227,0.007129,0.007129,0.007129
118,8174.36,1.37102,1.00329,1.02991,0.52127,0.42442,0.43562,0.26543,1.32658,0.99595,1.03166,0.00710425,0.00710425,0.00710425
119,8243.99,1.37092,1.00159,1.03064,0.52367,0.42189,0.43537,0.26567,1.32622,0.99542,1.03126,0.0070795,0.0070795,0.0070795
120,8313.55,1.36639,0.9977,1.02849,0.52202,0.42413,0.43589,0.26545,1.32585,0.99513,1.03069,0.00705475,0.00705475,0.00705475
121,8382.27,1.36553,0.99858,1.02598,0.52494,0.42494,0.43611,0.2656,1.32609,0.99488,1.03035,0.00703,0.00703,0.00703
122,8451.87,1.36347,0.99473,1.02561,0.52738,0.42193,0.43635,0.26578,1.32573,0.99379,1.03002,0.00700525,0.00700525,0.00700525
123,8520.81,1.36657,0.99712,1.02732,0.5298,0.42176,0.43684,0.26567,1.32516,0.99333,1.02946,0.0069805,0.0069805,0.0069805
124,8589.37,1.36204,0.9914,1.02807,0.53103,0.42093,0.43631,0.26566,1.32495,0.99285,1.02897,0.00695575,0.00695575,0.00695575
125,8658.43,1.36699,0.99212,1.02696,0.52634,0.42217,0.43666,0.26553,1.32462,0.99244,1.02866,0.006931,0.006931,0.006931
126,8726.3,1.35995,0.98901,1.02792,0.5257,0.42342,0.43685,0.26536,1.32453,0.99194,1.02828,0.00690625,0.00690625,0.00690625
127,8794.87,1.36079,0.99046,1.02583,0.52927,0.42148,0.43721,0.26583,1.32473,0.99191,1.02826,0.0068815,0.0068815,0.0068815
128,8863.44,1.35404,0.98447,1.02194,0.52842,0.42323,0.43748,0.26601,1.3244,0.99129,1.028,0.00685675,0.00685675,0.00685675
129,8931.73,1.35907,0.98818,1.02248,0.53015,0.42186,0.43772,0.26626,1.32438,0.99091,1.02774,0.006832,0.006832,0.006832
130,9000.31,1.36197,0.98995,1.02281,0.52808,0.42225,0.4376,0.26601,1.32423,0.99045,1.02735,0.00680725,0.00680725,0.00680725
131,9069.13,1.35525,0.98117,1.02035,0.53049,0.42284,0.43804,0.26631,1.32426,0.99,1.02719,0.0067825,0.0067825,0.0067825
132,9137.48,1.35396,0.98138,1.02155,0.52723,0.42426,0.438,0.26628,1.32466,0.9896,1.02717,0.00675775,0.00675775,0.00675775
133,9206.6,1.3526,0.97957,1.02186,0.52693,0.42423,0.43794,0.26612,1.32435,0.98917,1.02688,0.006733,0.006733,0.006733
134,9276.14,1.35295,0.97731,1.01882,0.52715,0.42436,0.43827,0.26632,1.32451,0.98879,1.02676,0.00670825,0.00670825,0.00670825
135,9344.92,1.34612,0.97319,1.01969,0.52979,0.42288,0.43799,0.26645,1.32397,0.98815,1.02643,0.0066835,0.0066835,0.0066835
136,9414.14,1.35812,0.98103,1.01998,0.53224,0.42039,0.4379,0.26621,1.32405,0.98764,1.02619,0.00665875,0.00665875,0.00665875
137,9482.85,1.3502,0.97339,1.0186,0.53315,0.42019,0.43804,0.26672,1.32366,0.98729,1.02586,0.006634,0.006634,0.006634
138,9552.24,1.3521,0.97168,1.01764,0.53674,0.41911,0.43832,0.26681,1.32353,0.98698,1.02555,0.00660925,0.00660925,0.00660925
139,9621.1,1.347,0.96867,1.01797,0.53124,0.42023,0.43851,0.26695,1.32374,0.98685,1.02541,0.0065845,0.0065845,0.0065845
140,9690.11,1.34896,0.97076,1.01648,0.53259,0.42056,0.43881,0.2673,1.32362,0.9864,1.02521,0.00655975,0.00655975,0.00655975
141,9758.74,1.35053,0.9759,1.01812,0.52899,0.42143,0.43863,0.26729,1.32349,0.98605,1.02498,0.006535,0.006535,0.006535
142,9827.51,1.35096,0.97111,1.01573,0.52998,0.42244,0.43917,0.26731,1.32337,0.98558,1.02478,0.00651025,0.00651025,0.00651025
143,9896.03,1.34056,0.96346,1.01312,0.52919,0.42309,0.43923,0.26732,1.32287,0.98516,1.02449,0.0064855,0.0064855,0.0064855
144,9965.21,1.34171,0.96237,1.01552,0.52801,0.42305,0.43924,0.26748,1.32272,0.98478,1.02429,0.00646075,0.00646075,0.00646075
